Species,Series,Temp, Polyp,Date,Age,Cum N,R,R 1
Cf,C,12,7A,07-12-2013,33,5,0,1.042903781
Cf,C,12,7A,10-12-2013,36,5,0,1.039259226
Cf,C,12,7B,04-11-2013,0,1,0,0
Cf,C,12,7B,07-11-2013,3,1,0,0
Cf,C,12,7B,10-11-2013,6,1,0,0
Cf,C,12,7B,13-11-2013,9,1,0,0
Cf,C,12,7B,16-11-2013,12,1,0,0
Cf,C,12,7B,19-11-2013,15,1,0,0
Cf,C,12,7B,22-11-2013,18,1,0,0
Cf,C,12,7B,25-11-2013,21,1,0,0
Cf,C,12,7B,28-11-2013,24,2,1,1
Cf,C,12,7B,01-12-2013,27,2,0,1
Cf,C,12,7B,04-12-2013,30,2,0,1
Cf,C,12,7B,07-12-2013,33,2,0,1
Cf,C,12,7B,10-12-2013,36,3,1,1.019440644
Cf,C,12,7C,04-11-2013,0,1,0,0
Cf,C,12,7C,07-11-2013,3,1,0,0
Cf,C,12,7C,10-11-2013,6,1,0,0
Cf,C,12,7C,13-11-2013,9,1,0,0
Cf,C,12,7C,16-11-2013,12,1,0,0
Cf,C,12,7C,19-11-2013,15,1,0,0
Cf,C,12,7C,22-11-2013,18,1,0,0
Cf,C,12,7C,25-11-2013,21,1,0,0
Cf,C,12,7C,28-11-2013,24,3,1.25992105,1.029302237
Cf,C,12,7C,01-12-2013,27,3,0,1.026004485
Cf,C,12,7C,04-12-2013,30,3,0,1.023373892
Cf,C,12,7C,07-12-2013,33,3,0,1.021226606
Cf,C,12,7C,10-12-2013,36,6,1.44224957,1.045721009
Cf,C,12,7D,04-11-2013,0,1,0,0
Cf,C,12,7D,07-11-2013,3,1,0,0
Cf,C,12,7D,10-11-2013,6,2,1,1
Cf,C,12,7D,13-11-2013,9,2,0,1
Cf,C,12,7D,16-11-2013,12,2,0,1
Cf,C,12,7D,19-11-2013,15,2,0,1
Cf,C,12,7D,22-11-2013,18,4,1.25992105,1.06293507
Cf,C,12,7D,25-11-2013,21,4,0,1.053707472
Cf,C,12,7D,28-11-2013,24,4,0,1.046839382
Cf,C,12,7D,01-12-2013,27,4,0,1.041528498
Cf,C,12,7D,04-12-2013,30,6,1.25992105,1.055113064
Cf,C,12,7D,07-12-2013,33,6,0,1.049979716
Cf,C,12,7D,10-12-2013,36,6,0,1.045721009
Cf,C,12,27A,04-11-2013,0,1,0,0
Cf,C,12,27A,07-11-2013,3,1,0,0
Cf,C,12,27A,10-11-2013,6,1,0,0
Cf,C,12,27A,13-11-2013,9,1,0,0
Cf,C,12,27A,16-11-2013,12,1,0,0
Cf,C,12,27A,19-11-2013,15,1,0,0
Cf,C,12,27A,22-11-2013,18,3,1.25992105,1.039259226
Cf,C,12,27A,25-11-2013,21,3,0,1.033557783
Cf,C,12,27A,28-11-2013,24,3,0,1.029302237
Cf,C,12,27A,01-12-2013,27,3,0,1.026004485
Cf,C,12,27A,04-12-2013,30,3,0,1.023373892
Cf,C,12,27A,07-12-2013,33,3,0,1.021226606
Cf,C,12,27A,10-12-2013,36,3,0,1.019440644
Cf,C,12,27B,04-11-2013,0,1,0,0
Cf,C,12,27B,07-11-2013,3,1,0,0
Cf,C,12,27B,10-11-2013,6,1,0,0
Cf,C,12,27B,13-11-2013,9,2,1,1
Cf,C,12,27B,16-11-2013,12,3,1,1.059463094
Cf,C,12,27B,19-11-2013,15,3,0,1.047294123
Cf,C,12,27B,22-11-2013,18,3,0,1.039259226
Cf,C,12,27B,25-11-2013,21,3,0,1.033557783
Cf,C,12,27B,28-11-2013,24,5,1.25992105,1.059463094
Cf,C,12,27B,01-12-2013,27,5,0,1.052685203
Cf,C,12,27B,04-12-2013,30,9,1.587401052,1.071773463
Cf,C,12,27B,07-12-2013,33,9,0,1.065041089
Cf,C,12,27B,10-12-2013,36,9,0,1.059463094
Cf,C,12,27C,04-11-2013,0,1,0,0
Cf,C,12,27C,07-11-2013,3,1,0,0
Cf,C,12,27C,10-11-2013,6,1,0,0
Cf,C,12,27C,13-11-2013,9,1,0,0
Cf,C,12,27C,16-11-2013,12,2,1,1
Cf,C,12,27C,19-11-2013,15,2,0,1
Cf,C,12,27C,22-11-2013,18,3,1,1.039259226
Cf,C,12,27C,25-11-2013,21,3,0,1.033557783
Cf,C,12,27C,28-11-2013,24,3,0,1.029302237
Cf,C,12,27C,01-12-2013,27,3,0,1.026004485
Cf,C,12,27C,04-12-2013,30,3,0,1.023373892
Cf,C,12,27C,07-12-2013,33,3,0,1.021226606
Cf,C,12,27C,10-12-2013,36,3,0,1.019440644
Cf,C,12,27D,04-11-2013,0,1,0,0
Cf,C,12,27D,07-11-2013,3,1,0,0
Cf,C,12,27D,10-11-2013,6,1,0,0
Cf,C,12,27D,13-11-2013,9,1,0,0
Cf,C,12,27D,16-11-2013,12,1,0,0
Cf,C,12,27D,19-11-2013,15,1,0,0
Cf,C,12,27D,22-11-2013,18,1,0,0
Cf,C,12,27D,25-11-2013,21,1,0,0
Cf,C,12,27D,28-11-2013,24,1,0,0
Cf,C,12,27D,01-12-2013,27,1,0,0
Cf,C,12,27D,04-12-2013,30,2,1,1
Cf,C,12,27D,07-12-2013,33,2,0,1
Cf,C,12,27D,10-12-2013,36,2,0,1
Cf,C,12,10A,04-11-2013,0,1,0,0
Cf,C,12,10A,07-11-2013,3,1,0,0
Cf,C,12,10A,10-11-2013,6,1,0,0
Cf,C,12,10A,13-11-2013,9,1,0,0
Cf,C,12,10A,16-11-2013,12,1,0,0
Cf,C,12,10A,19-11-2013,15,1,0,0
Cf,C,12,10A,22-11-2013,18,1,0,0
Cf,C,12,10A,25-11-2013,21,1,0,0
Cf,C,12,10A,28-11-2013,24,2,1,1
Cf,C,12,10A,01-12-2013,27,2,0,1
Cf,C,12,10A,04-12-2013,30,2,0,1
Cf,C,12,10A,07-12-2013,33,2,0,1
Cf,C,12,10A,10-12-2013,36,3,1,1.019440644
Cf,C,12,10B,04-11-2013,0,1,0,0
Cf,C,12,10B,07-11-2013,3,1,0,0
Cf,C,12,10B,10-11-2013,6,1,0,0
Cf,C,12,10B,13-11-2013,9,1,0,0
Cf,C,12,10B,16-11-2013,12,1,0,0
Cf,C,12,10B,19-11-2013,15,2,1,1
Cf,C,12,10B,22-11-2013,18,3,1,1.039259226
Cf,C,12,10B,25-11-2013,21,3,0,1.033557783
Cf,C,12,10B,28-11-2013,24,3,0,1.029302237
Cf,C,12,10B,01-12-2013,27,4,1,1.041528498
Cf,C,12,10B,04-12-2013,30,4,0,1.037299197
Cf,C,12,10B,07-12-2013,33,6,1.25992105,1.049979716
Cf,C,12,10B,10-12-2013,36,7,1,1.051030484
Cf,C,12,10C,04-11-2013,0,1,0,0
Cf,C,12,10C,07-11-2013,3,1,0,0
Cf,C,12,10C,10-11-2013,6,1,0,0
Cf,C,12,10C,13-11-2013,9,1,0,0
Cf,C,12,10C,16-11-2013,12,1,0,0
Cf,C,12,10C,19-11-2013,15,3,1.25992105,1.047294123
Cf,C,12,10C,22-11-2013,18,3,0,1.039259226
Cf,C,12,10C,25-11-2013,21,4,1,1.053707472
Cf,C,12,10C,28-11-2013,24,4,0,1.046839382
Cf,C,12,10C,01-12-2013,27,4,0,1.041528498
Cf,C,12,10C,04-12-2013,30,4,0,1.037299197
Cf,C,12,10C,07-12-2013,33,4,0,1.033851637
Cf,C,12,10C,10-12-2013,36,5,1,1.039259226
Cf,C,12,10D,04-11-2013,0,1,0,0
Cf,C,12,10D,07-11-2013,3,1,0,0
Cf,C,12,10D,10-11-2013,6,1,0,0
Cf,C,12,10D,13-11-2013,9,1,0,0
Cf,C,12,10D,16-11-2013,12,1,0,0
Cf,C,12,10D,19-11-2013,15,1,0,0
Cf,C,12,10D,22-11-2013,18,1,0,0
Cf,C,12,10D,25-11-2013,21,3,1.25992105,1.033557783
Cf,C,12,10D,28-11-2013,24,3,0,1.029302237
Cf,C,12,10D,01-12-2013,27,3,0,1.026004485
Cf,C,12,10D,04-12-2013,30,3,0,1.023373892
Cf,C,12,10D,07-12-2013,33,4,1,1.033851637
Cf,C,12,10D,10-12-2013,36,4,0,1.030987425
Cf,C,12,19A,04-11-2013,0,1,0,0
Cf,C,12,19A,07-11-2013,3,1,0,0
Cf,C,12,19A,10-11-2013,6,1,0,0
Cf,C,12,19A,13-11-2013,9,1,0,0
Cf,C,12,19A,16-11-2013,12,1,0,0
Cf,C,12,19A,19-11-2013,15,1,0,0
Cf,C,12,19A,22-11-2013,18,2,1,1
Cf,C,12,19A,25-11-2013,21,2,0,1
Cf,C,12,19A,28-11-2013,24,2,0,1
Cf,C,12,19A,01-12-2013,27,2,0,1
Cf,C,12,19A,04-12-2013,30,3,1,1.023373892
Cf,C,12,19A,07-12-2013,33,4,1,1.033851637
Cf,C,12,19A,10-12-2013,36,4,0,1.030987425
Cf,C,12,19B,04-11-2013,0,1,0,0
Cf,C,12,19B,07-11-2013,3,1,0,0
Cf,C,12,19B,10-11-2013,6,1,0,0
Cf,C,12,19B,13-11-2013,9,1,0,0
Cf,C,12,19B,16-11-2013,12,1,0,0
Cf,C,12,19B,19-11-2013,15,1,0,0
Cf,C,12,19B,22-11-2013,18,1,0,0
Cf,C,12,19B,25-11-2013,21,2,1,1
Cf,C,12,19B,28-11-2013,24,2,0,1
Cf,C,12,19B,01-12-2013,27,2,0,1
Cf,C,12,19B,04-12-2013,30,2,0,1
Cf,C,12,19B,07-12-2013,33,2,0,1
Cf,C,12,19B,10-12-2013,36,2,0,1
Cf,C,12,19C,04-11-2013,0,1,0,0
Cf,C,12,19C,07-11-2013,3,1,0,0
Cf,C,12,19C,10-11-2013,6,1,0,0
Cf,C,12,19C,13-11-2013,9,1,0,0
Cf,C,12,19C,16-11-2013,12,1,0,0
Cf,C,12,19C,19-11-2013,15,1,0,0
Cf,C,12,19C,22-11-2013,18,2,1,1
Cf,C,12,19C,25-11-2013,21,2,0,1
Cf,C,12,19C,28-11-2013,24,2,0,1
Cf,C,12,19C,01-12-2013,27,2,0,1
Cf,C,12,19C,04-12-2013,30,2,0,1
Cf,C,12,19C,07-12-2013,33,3,1,1.021226606
Cf,C,12,19C,10-12-2013,36,3,0,1.019440644
Cf,C,12,19D,04-11-2013,0,1,0,0
Cf,C,12,19D,07-11-2013,3,1,0,0
Cf,C,12,19D,10-11-2013,6,1,0,0
Cf,C,12,19D,13-11-2013,9,1,0,0
Cf,C,12,19D,16-11-2013,12,1,0,0
Cf,C,12,19D,19-11-2013,15,3,1.25992105,1.047294123
Cf,C,12,19D,22-11-2013,18,4,1,1.06293507
Cf,C,12,19D,25-11-2013,21,4,0,1.053707472
Cf,C,12,19D,28-11-2013,24,4,0,1.046839382
Cf,C,12,19D,01-12-2013,27,5,1,1.052685203
Cf,C,12,19D,04-12-2013,30,5,0,1.047294123
Cf,C,12,19D,07-12-2013,33,6,1,1.049979716
Cf,C,12,19D,10-12-2013,36,6,0,1.045721009
Cf,C,12,6A,04-11-2013,0,1,0,0
Cf,C,12,6A,07-11-2013,3,1,0,0
Cf,C,12,6A,10-11-2013,6,1,0,0
Cf,C,12,6A,13-11-2013,9,1,0,0
Cf,C,12,6A,16-11-2013,12,1,0,0
Cf,C,12,6A,19-11-2013,15,3,1.25992105,1.047294123
Cf,C,12,6A,22-11-2013,18,3,0,1.039259226
Cf,C,12,6A,25-11-2013,21,3,0,1.033557783
Cf,C,12,6A,28-11-2013,24,3,0,1.029302237
Cf,C,12,6A,01-12-2013,27,5,1.25992105,1.052685203
Cf,C,12,6A,04-12-2013,30,5,0,1.047294123
Cf,C,12,6A,07-12-2013,33,5,0,1.042903781
Cf,C,12,6A,10-12-2013,36,5,0,1.039259226
Cf,C,12,6B,04-11-2013,0,1,0,0
Cf,C,12,6B,07-11-2013,3,1,0,0
Cf,C,12,6B,10-11-2013,6,1,0,0
Cf,C,12,6B,13-11-2013,9,1,0,0
Cf,C,12,6B,16-11-2013,12,2,1,1
Cf,C,12,6B,19-11-2013,15,2,0,1
Cf,C,12,6B,22-11-2013,18,2,0,1
Cf,C,12,6B,25-11-2013,21,3,1,1.033557783
Cf,C,12,6B,28-11-2013,24,3,0,1.029302237
Cf,C,12,6B,01-12-2013,27,3,0,1.026004485
Cf,C,12,6B,04-12-2013,30,6,1.44224957,1.055113064
Cf,C,12,6B,07-12-2013,33,6,0,1.049979716
Cf,C,12,6B,10-12-2013,36,6,0,1.045721009
Cf,C,12,6C,04-11-2013,0,1,0,0
Cf,C,12,6C,07-11-2013,3,1,0,0
Cf,C,12,6C,10-11-2013,6,1,0,0
Cf,C,12,6C,13-11-2013,9,1,0,0
Cf,C,12,6C,16-11-2013,12,1,0,0
Cf,C,12,6C,19-11-2013,15,1,0,0
Cf,C,12,6C,22-11-2013,18,2,1,1
Cf,C,12,6C,25-11-2013,21,2,0,1
Cf,C,12,6C,28-11-2013,24,2,0,1
Cf,C,12,6C,01-12-2013,27,2,0,1
Cf,C,12,6C,04-12-2013,30,2,0,1
Cf,C,12,6C,07-12-2013,33,2,0,1
Cf,C,12,6C,10-12-2013,36,2,0,1
Cf,C,12,6D,04-11-2013,0,1,0,0
Cf,C,12,6D,07-11-2013,3,1,0,0
Cf,C,12,6D,10-11-2013,6,1,0,0
Cf,C,12,6D,13-11-2013,9,1,0,0
Cf,C,12,6D,16-11-2013,12,1,0,0
Cf,C,12,6D,19-11-2013,15,3,1.25992105,1.047294123
Cf,C,12,6D,22-11-2013,18,3,0,1.039259226
Cf,C,12,6D,25-11-2013,21,3,0,1.033557783
Cf,C,12,6D,28-11-2013,24,3,0,1.029302237
Cf,C,12,6D,01-12-2013,27,4,1,1.041528498
Cf,C,12,6D,04-12-2013,30,4,0,1.037299197
Cf,C,12,6D,07-12-2013,33,4,0,1.033851637
Cf,C,12,6D,10-12-2013,36,4,0,1.030987425
Cf,C,12,22A,04-11-2013,0,1,0,0
Cf,C,12,22A,07-11-2013,3,1,0,0
Cf,C,12,22A,10-11-2013,6,1,0,0
Cf,C,12,22A,13-11-2013,9,1,0,0
Cf,C,12,22A,16-11-2013,12,1,0,0
Cf,C,12,22A,19-11-2013,15,3,1.25992105,1.047294123
Cf,C,12,22A,22-11-2013,18,4,1,1.06293507
Cf,C,12,22A,25-11-2013,21,4,0,1.053707472
Cf,C,12,22A,28-11-2013,24,4,0,1.046839382
Cf,C,12,22A,01-12-2013,27,4,0,1.041528498
Cf,C,12,22A,04-12-2013,30,5,1,1.047294123
Cf,C,12,22A,07-12-2013,33,5,0,1.042903781
Cf,C,12,22A,10-12-2013,36,6,1,1.045721009
Cf,C,12,22B,04-11-2013,0,1,0,0
Cf,C,12,22B,07-11-2013,3,1,0,0
Cf,C,12,22B,10-11-2013,6,1,0,0
Cf,C,12,22B,13-11-2013,9,1,0,0
Cf,C,12,22B,16-11-2013,12,1,0,0
Cf,C,12,22B,19-11-2013,15,2,1,1
Cf,C,12,22B,22-11-2013,18,2,0,1
Cf,C,12,22B,25-11-2013,21,2,0,1
Cf,C,12,22B,28-11-2013,24,2,0,1
Cf,C,12,22B,01-12-2013,27,2,0,1
Cf,C,12,22B,04-12-2013,30,3,1,1.023373892
Cf,C,12,22B,07-12-2013,33,3,0,1.021226606
Cf,C,12,22B,10-12-2013,36,3,0,1.019440644
Cf,C,12,22C,04-11-2013,0,1,0,0
Cf,C,12,22C,07-11-2013,3,1,0,0
Cf,C,12,22C,10-11-2013,6,1,0,0
Cf,C,12,22C,13-11-2013,9,2,1,1
Cf,C,12,22C,16-11-2013,12,3,1,1.059463094
Cf,C,12,22C,19-11-2013,15,3,0,1.047294123
Cf,C,12,22C,22-11-2013,18,3,0,1.039259226
Cf,C,12,22C,25-11-2013,21,3,0,1.033557783
Cf,C,12,22C,28-11-2013,24,4,1,1.046839382
Cf,C,12,22C,01-12-2013,27,5,1,1.052685203
Cf,C,12,22C,04-12-2013,30,5,0,1.047294123
Cf,C,12,22C,07-12-2013,33,6,1,1.049979716
Cf,C,12,22C,10-12-2013,36,6,0,1.045721009
Cf,C,12,22D,04-11-2013,0,1,0,0
Cf,C,12,22D,07-11-2013,3,1,0,0
Cf,C,12,22D,10-11-2013,6,1,0,0
Cf,C,12,22D,13-11-2013,9,1,0,0
Cf,C,12,22D,16-11-2013,12,1,0,0
Cf,C,12,22D,19-11-2013,15,2,1,1
Cf,C,12,22D,22-11-2013,18,4,1.25992105,1.06293507
Cf,C,12,22D,25-11-2013,21,4,0,1.053707472
Cf,C,12,22D,28-11-2013,24,4,0,1.046839382
Cf,C,12,22D,01-12-2013,27,5,1,1.052685203
Cf,C,12,22D,04-12-2013,30,5,0,1.047294123
Cf,C,12,22D,07-12-2013,33,5,0,1.042903781
Cf,C,12,22D,10-12-2013,36,6,1,1.045721009
Cf,C,14,41A,04-11-2013,0,1,0,0
Cf,C,14,41A,07-11-2013,3,1,0,0
Cf,C,14,41A,10-11-2013,6,2,1,1
Cf,C,14,41A,13-11-2013,9,3,1,1.080059739
Cf,C,14,41A,16-11-2013,12,3,0,1.059463094
Cf,C,14,41A,19-11-2013,15,5,1.25992105,1.09682498
Cf,C,14,41A,22-11-2013,18,5,0,1.080059739
Cf,C,14,41A,25-11-2013,21,7,1.25992105,1.089067559
Cf,C,14,41A,28-11-2013,24,7,0,1.077514117
Cf,C,14,41A,01-12-2013,27,7,0,1.06861291
Cf,C,14,41A,04-12-2013,30,8,1,1.06701355
Cf,C,14,41A,07-12-2013,33,9,1,1.065041089
Cf,C,14,41A,10-12-2013,36,9,0,1.059463094
Cf,C,14,41B,04-11-2013,0,1,0,0
Cf,C,14,41B,07-11-2013,3,1,0,0
Cf,C,14,41B,10-11-2013,6,2,1,1
Cf,C,14,41B,13-11-2013,9,3,1,1.080059739
Cf,C,14,41B,16-11-2013,12,3,0,1.059463094
Cf,C,14,41B,19-11-2013,15,6,1.44224957,1.113263577
Cf,C,14,41B,22-11-2013,18,8,1.25992105,1.114165974
Cf,C,14,41B,25-11-2013,21,8,0,1.097091282
Cf,C,14,41B,28-11-2013,24,12,1.587401052,1.105074002
Cf,C,14,41B,01-12-2013,27,12,0,1.092874014
Cf,C,14,41B,04-12-2013,30,12,0,1.08321107
Cf,C,14,41B,07-12-2013,33,12,0,1.075368607
Cf,C,14,41B,10-12-2013,36,15,1.44224957,1.076060996
Cf,C,14,41C,04-11-2013,0,1,0,0
Cf,C,14,41C,07-11-2013,3,1,0,0
Cf,C,14,41C,10-11-2013,6,2,1,1
Cf,C,14,41C,13-11-2013,9,4,1.25992105,1.129830964
Cf,C,14,41C,16-11-2013,12,4,0,1.095872691
Cf,C,14,41C,19-11-2013,15,4,0,1.075989625
Cf,C,14,41C,22-11-2013,18,4,0,1.06293507
Cf,C,14,41C,25-11-2013,21,6,1.25992105,1.079653224
Cf,C,14,41C,28-11-2013,24,6,0,1.069359545
Cf,C,14,41C,01-12-2013,27,6,0,1.06142125
Cf,C,14,41C,04-12-2013,30,6,0,1.055113064
Cf,C,14,41C,07-12-2013,33,6,0,1.049979716
Cf,C,14,41C,10-12-2013,36,6,0,1.045721009
Cf,C,14,41D,04-11-2013,0,1,0,0
Cf,C,14,41D,07-11-2013,3,1,0,0
Cf,C,14,41D,10-11-2013,6,1,0,0
Cf,C,14,41D,13-11-2013,9,2,1,1
Cf,C,14,41D,16-11-2013,12,2,0,1
Cf,C,14,41D,19-11-2013,15,4,1.25992105,1.075989625
Cf,C,14,41D,22-11-2013,18,4,0,1.06293507
Cf,C,14,41D,25-11-2013,21,5,1,1.068241691
Cf,C,14,41D,28-11-2013,24,8,1.44224957,1.084457205
Cf,C,14,41D,01-12-2013,27,11,1.44224957,1.089022962
Cf,C,14,41D,04-12-2013,30,11,0,1.079775162
Cf,C,14,41D,07-12-2013,33,11,0,1.072267222
Cf,C,14,41D,10-12-2013,36,11,0,1.066050499
Cf,C,14,28A,04-11-2013,0,1,0,0
Cf,C,14,28A,07-11-2013,3,1,0,0
Cf,C,14,28A,10-11-2013,6,2,1,1
Cf,C,14,28A,13-11-2013,9,3,1,1.080059739
Cf,C,14,28A,16-11-2013,12,7,1.587401052,1.161036672
Cf,C,14,28A,19-11-2013,15,9,1.25992105,1.148698355
Cf,C,14,28A,22-11-2013,18,9,0,1.122462048
Cf,C,14,28A,25-11-2013,21,9,0,1.104089514
Cf,C,14,28A,28-11-2013,24,9,0,1.090507733
Cf,C,14,28A,01-12-2013,27,9,0,1.080059739
Cf,C,14,28A,04-12-2013,30,13,1.587401052,1.086357353
Cf,C,14,28A,07-12-2013,33,13,0,1.078207782
Cf,C,14,28A,10-12-2013,36,13,0,1.071463193
Cf,C,14,28B,04-11-2013,0,1,0,0
Cf,C,14,28B,07-11-2013,3,2,1,1
Cf,C,14,28B,10-11-2013,6,3,1,1.122462048
Cf,C,14,28B,13-11-2013,9,4,1,1.129830964
Cf,C,14,28B,16-11-2013,12,7,1.44224957,1.161036672
Cf,C,14,28B,19-11-2013,15,8,1,1.138517916
Cf,C,14,28B,22-11-2013,18,9,1,1.122462048
Cf,C,14,28B,25-11-2013,21,9,0,1.104089514
Cf,C,14,28B,28-11-2013,24,9,0,1.090507733
Cf,C,14,28B,01-12-2013,27,10,1,1.084781613
Cf,C,14,28B,04-12-2013,30,10,0,1.075989625
Cf,C,14,28B,07-12-2013,33,11,1,1.072267222
Cf,C,14,28B,10-12-2013,36,11,0,1.066050499
Cf,C,14,28C,04-11-2013,0,1,0,0
Cf,C,14,28C,07-11-2013,3,2,1,1
Cf,C,14,28C,10-11-2013,6,3,1,1.122462048
Cf,C,14,28C,13-11-2013,9,4,1,1.129830964
Cf,C,14,28C,16-11-2013,12,5,1,1.122462048
Cf,C,14,28C,19-11-2013,15,8,1.44224957,1.138517916
Cf,C,14,28C,22-11-2013,18,13,1.709975947,1.148033375
Cf,C,14,28C,25-11-2013,21,17,1.587401052,1.14114031
Cf,C,14,28C,28-11-2013,24,18,1,1.125301001
Cf,C,14,28C,01-12-2013,27,18,0,1.110637114
Cf,C,14,28C,04-12-2013,30,18,0,1.099043707
Cf,C,14,28C,07-12-2013,33,18,0,1.089648263
Cf,C,14,28C,10-12-2013,36,18,0,1.08188011
Cf,C,14,28D,04-11-2013,0,1,0,0
Cf,C,14,28D,07-11-2013,3,2,1,1
Cf,C,14,28D,10-11-2013,6,4,1.25992105,1.200936955
Cf,C,14,28D,13-11-2013,9,5,1,1.16652904
Cf,C,14,28D,16-11-2013,12,5,0,1.122462048
Cf,C,14,28D,19-11-2013,15,8,1.44224957,1.138517916
Cf,C,14,28D,22-11-2013,18,8,0,1.114165974
Cf,C,14,28D,25-11-2013,21,11,1.44224957,1.115883993
Cf,C,14,28D,28-11-2013,24,11,0,1.100694171
Cf,C,14,28D,01-12-2013,27,16,1.709975947,1.10550048
Cf,C,14,28D,04-12-2013,30,16,0,1.094467934
Cf,C,14,28D,07-12-2013,33,16,0,1.085523248
Cf,C,14,28D,10-12-2013,36,20,1.587401052,1.085227857
Cf,C,14,39A,04-11-2013,0,1,0,0
Cf,C,14,39A,07-11-2013,3,1,0,0
Cf,C,14,39A,10-11-2013,6,1,0,0
Cf,C,14,39A,13-11-2013,9,2,1,1
Cf,C,14,39A,16-11-2013,12,2,0,1
Cf,C,14,39A,19-11-2013,15,3,1,1.047294123
Cf,C,14,39A,22-11-2013,18,4,1,1.06293507
Cf,C,14,39A,25-11-2013,21,4,0,1.053707472
Cf,C,14,39A,28-11-2013,24,4,0,1.046839382
Cf,C,14,39A,01-12-2013,27,4,0,1.041528498
Cf,C,14,39A,04-12-2013,30,4,0,1.037299197
Cf,C,14,39A,07-12-2013,33,4,0,1.033851637
Cf,C,14,39A,10-12-2013,36,4,0,1.030987425
Cf,C,14,39B,04-11-2013,0,1,0,0
Cf,C,14,39B,07-11-2013,3,1,0,0
Cf,C,14,39B,10-11-2013,6,2,1,1
Cf,C,14,39B,13-11-2013,9,2,0,1
Cf,C,14,39B,16-11-2013,12,4,1.25992105,1.095872691
Cf,C,14,39B,19-11-2013,15,4,0,1.075989625
Cf,C,14,39B,22-11-2013,18,4,0,1.06293507
Cf,C,14,39B,25-11-2013,21,8,1.587401052,1.097091282
Cf,C,14,39B,28-11-2013,24,8,0,1.084457205
Cf,C,14,39B,01-12-2013,27,10,1.25992105,1.084781613
Cf,C,14,39B,04-12-2013,30,10,0,1.075989625
Cf,C,14,39B,07-12-2013,33,10,0,1.068849208
Cf,C,14,39B,10-12-2013,36,10,0,1.06293507
Cf,C,14,39C,04-11-2013,0,1,0,0
Cf,C,14,39C,07-11-2013,3,1,0,0
Cf,C,14,39C,10-11-2013,6,1,0,0
Cf,C,14,39C,13-11-2013,9,1,0,0
Cf,C,14,39C,16-11-2013,12,2,1,1
Cf,C,14,39C,19-11-2013,15,3,1,1.047294123
Cf,C,14,39C,22-11-2013,18,3,0,1.039259226
Cf,C,14,39C,25-11-2013,21,4,1,1.053707472
Cf,C,14,39C,28-11-2013,24,4,0,1.046839382
Cf,C,14,39C,01-12-2013,27,5,1,1.052685203
Cf,C,14,39C,04-12-2013,30,5,0,1.047294123
Cf,C,14,39C,07-12-2013,33,6,1,1.049979716
Cf,C,14,39C,10-12-2013,36,7,1,1.051030484
Cf,C,14,39D,04-11-2013,0,1,0,0
Cf,C,14,39D,07-11-2013,3,1,0,0
Cf,C,14,39D,10-11-2013,6,1,0,0
Cf,C,14,39D,13-11-2013,9,1,0,0
Cf,C,14,39D,16-11-2013,12,2,1,1
Cf,C,14,39D,19-11-2013,15,2,0,1
Cf,C,14,39D,22-11-2013,18,2,0,1
Cf,C,14,39D,25-11-2013,21,2,0,1
Cf,C,14,39D,28-11-2013,24,4,1.25992105,1.046839382
Cf,C,14,39D,01-12-2013,27,4,0,1.041528498
Cf,C,14,39D,04-12-2013,30,4,0,1.037299197
Cf,C,14,39D,07-12-2013,33,8,1.587401052,1.060740208
Cf,C,14,39D,10-12-2013,36,8,0,1.055540607
Cf,C,14,9A,04-11-2013,0,1,0,0
Cf,C,14,9A,07-11-2013,3,1,0,0
Cf,C,14,9A,10-11-2013,6,1,0,0
Cf,C,14,9A,13-11-2013,9,2,1,1
Cf,C,14,9A,16-11-2013,12,2,0,1
Cf,C,14,9A,19-11-2013,15,2,0,1
Cf,C,14,9A,22-11-2013,18,4,1.25992105,1.06293507
Cf,C,14,9A,25-11-2013,21,5,1,1.068241691
Cf,C,14,9A,28-11-2013,24,5,0,1.059463094
Cf,C,14,9A,01-12-2013,27,5,0,1.052685203
Cf,C,14,9A,04-12-2013,30,5,0,1.047294123
Cf,C,14,9A,07-12-2013,33,5,0,1.042903781
Cf,C,14,9A,10-12-2013,36,5,0,1.039259226
Cf,C,14,9B,04-11-2013,0,1,0,0
Cf,C,14,9B,07-11-2013,3,1,0,0
Cf,C,14,9B,10-11-2013,6,1,0,0
Cf,C,14,9B,13-11-2013,9,1,0,0
Cf,C,14,9B,16-11-2013,12,1,0,0
Cf,C,14,9B,19-11-2013,15,1,0,0
Cf,C,14,9B,22-11-2013,18,3,1.25992105,1.039259226
Cf,C,14,9B,25-11-2013,21,3,0,1.033557783
Cf,C,14,9B,28-11-2013,24,3,0,1.029302237
Cf,C,14,9B,01-12-2013,27,3,0,1.026004485
Cf,C,14,9B,04-12-2013,30,6,1.44224957,1.055113064
Cf,C,14,9B,07-12-2013,33,8,1.25992105,1.060740208
Cf,C,14,9B,10-12-2013,36,8,0,1.055540607
Cf,C,14,9C,04-11-2013,0,1,0,0
Cf,C,14,9C,07-11-2013,3,1,0,0
Cf,C,14,9C,10-11-2013,6,2,1,1
Cf,C,14,9C,13-11-2013,9,2,0,1
Cf,C,14,9C,16-11-2013,12,2,0,1
Cf,C,14,9C,19-11-2013,15,3,1,1.047294123
Cf,C,14,9C,22-11-2013,18,4,1,1.06293507
Cf,C,14,9C,25-11-2013,21,4,0,1.053707472
